id,municipio,2020M08,2021M02,2021M08,2022M02,2022M08,2023M02,2023M08,2024M02
24133,Rioseco de Tapia,1,1,1,1,0,0,0,0
24134,"Robla, La",2,3,2,2,3,4,5,7
24136,Roperuelos del Páramo,1,1,1,1,1,0,0,0
24137,Sabero,3,3,4,5,5,5,6,8
24139,Sahagún,3,4,3,3,4,3,2,2
24141,San Adrián del Valle,0,0,0,0,0,0,0,0
24142,San Andrés del Rabanedo,20,14,16,11,12,13,15,22
24143,Sancedo,0,0,0,0,0,0,0,0
24144,San Cristóbal de la Polantera,1,1,1,1,5,1,3,1
24145,San Emiliano,11,12,12,11,14,13,16,15
24146,San Esteban de Nogales,0,0,0,0,0,0,0,0
24148,San Justo de la Vega,1,1,2,2,2,2,2,3
24149,San Millán de los Caballeros,0,0,0,0,0,0,0,0
24150,San Pedro Bercianos,0,0,0,0,0,0,0,0
24151,Santa Colomba de Curueño,1,1,1,1,2,2,2,2
24152,Santa Colomba de Somoza,8,8,5,6,5,1,10,8
24153,Santa Cristina de Valmadrigal,0,0,0,0,1,1,0,1
24154,Santa Elena de Jamuz,1,0,0,0,0,0,1,1
24155,Santa María de la Isla,0,0,0,0,0,0,0,1
24156,Santa María del Monte de Cea,0,0,0,0,0,0,0,0
24157,Santa María del Páramo,2,2,2,1,1,1,0,0
24158,Santa María de Ordás,1,0,1,1,1,1,1,1
24159,Santa Marina del Rey,1,1,2,2,2,3,4,4
24160,Santas Martas,0,0,0,0,1,1,0,0
24161,Santiago Millas,4,2,2,2,2,1,2,3
24162,Santovenia de la Valdoncina,2,1,2,2,2,2,0,0
24163,Sariegos,1,1,4,3,4,3,3,5
24164,Sena de Luna,1,1,1,1,1,1,1,1
24165,Sobrado,0,0,0,0,0,0,0,0
24166,Soto de la Vega,2,2,2,0,1,1,1,1
24167,Soto y Amío,2,2,5,4,5,2,2,2
24168,Toral de los Guzmanes,0,0,0,0,0,0,0,0
24169,Toreno,3,3,4,3,3,3,4,4
24170,Torre del Bierzo,1,1,1,1,1,0,1,1
24171,Trabadelo,1,0,1,0,0,1,2,2
24172,Truchas,1,1,1,1,1,1,0,0
24173,Turcia,0,0,0,0,0,0,0,2
24174,Urdiales del Páramo,0,0,0,0,0,0,0,0
24175,Valdefresno,1,1,0,1,1,1,1,1
24176,Valdefuentes del Páramo,0,0,0,0,0,0,0,0
24177,Valdelugueros,5,5,5,4,1,0,0,1
24178,Valdemora,5,4,4,3,3,4,3,4
24179,Valdepiélago,6,6,6,6,6,7,9,9
24180,Valdepolo,0,0,0,0,0,0,1,0
24181,Valderas,1,1,1,1,1,0,1,1
24182,Valderrey,0,0,0,0,0,0,0,0
24183,Valderrueda,1,1,2,3,3,6,9,9
24184,Valdesamario,1,1,1,1,3,2,2,2
24185,Val de San Lorenzo,1,1,1,1,1,1,1,1
24187,Valdevimbre,1,1,1,1,2,2,2,2
24188,Valencia de Don Juan,5,5,4,5,5,1,5,9
24189,Valverde de la Virgen,8,7,7,9,10,8,9,11
24190,Valverde-Enrique,0,0,0,0,0,0,0,0
24191,Vallecillo,0,0,0,0,0,0,0,0
24193,"Vecilla, La",2,2,3,3,1,0,0,1
24194,Vegacervera,1,1,1,1,1,1,1,1
24196,Vega de Espinareda,16,14,15,14,17,17,15,16
24197,Vega de Infanzones,1,1,1,1,1,1,1,1
24198,Vega de Valcarce,1,1,3,4,5,5,7,8
24199,Vegaquemada,2,2,2,2,4,4,1,3
24201,Vegas del Condado,0,0,0,0,0,1,1,2
24202,Villablino,21,23,24,20,20,28,35,36
24203,Villabraz,0,0,0,0,0,0,0,0
24205,Villadangos del Páramo,1,1,1,1,1,1,1,1
24206,Toral de los Vados,2,2,2,2,3,1,2,2
24207,Villademor de la Vega,0,0,0,0,0,0,0,0
24209,Villafranca del Bierzo,8,9,9,9,12,17,15,16
24210,Villagatón,5,6,6,4,3,3,4,4
24211,Villamandos,0,0,0,0,0,0,0,0
24212,Villamañán,0,0,0,0,0,0,1,1
24213,Villamartín de Don Sancho,0,0,0,0,1,1,1,1
24214,Villamejil,4,4,4,4,5,4,5,5
24215,Villamol,1,1,1,1,1,1,1,1
24216,Villamontán de la Valduerna,0,0,0,0,0,0,1,1
24217,Villamoratiel de las Matas,0,0,0,0,0,0,0,0
24218,Villanueva de las Manzanas,1,1,1,0,1,0,0,2
24219,Villaobispo de Otero,0,0,1,1,1,1,1,0
24221,Villaquejida,0,0,0,0,0,0,0,0
24222,Villaquilambre,7,7,6,4,5,5,8,8
24223,Villarejo de Órbigo,2,2,1,2,2,3,4,4
24224,Villares de Órbigo,0,0,5,5,5,5,5,6
24225,Villasabariego,1,1,3,3,4,1,3,0
24226,Villaselán,0,0,0,0,0,0,0,0
24227,Villaturiel,2,2,2,2,3,5,3,4
24228,Villazala,1,1,1,0,0,0,0,0
24229,Villazanzo de Valderaduey,0,0,0,0,0,0,0,0
24230,Zotes del Páramo,0,0,0,0,0,0,0,0
24901,Villamanín,4,4,4,3,3,3,2,2
24902,Villaornate y Castro,0,0,0,0,0,0,0,0
25,Lleida,2449,2370,2592,2481,2568,2669,2783,2827
25001,Abella de la Conca,5,5,4,5,5,5,5,6
25002,Àger,17,17,18,20,20,18,25,27
25003,Agramunt,8,8,7,7,6,5,5,4
25004,"Alamús, Els",0,0,0,0,0,0,0,0
25005,Alàs i Cerc,5,4,4,5,4,4,4,4
25006,"Albagés, L'",2,2,2,2,4,4,5,5
25007,Albatàrrec,0,0,1,0,0,0,0,0
25008,Albesa,1,1,1,1,1,1,1,1
25009,"Albi, L'",1,1,0,0,0,0,0,0
25010,Alcanó,0,0,0,0,0,0,0,0
25011,Alcarràs,0,0,0,2,2,4,4,4
25012,Alcoletge,1,1,1,1,1,1,2,2
25013,Alfarràs,0,0,0,0,0,0,0,0
25014,Alfés,2,1,1,1,1,1,0,1
25015,Algerri,1,1,1,1,1,0,1,1
25016,Alguaire,3,3,3,3,3,3,3,0
25017,Alins,23,15,23,19,20,14,14,15
25019,Almacelles,1,1,1,0,1,1,1,1
25020,Almatret,0,0,0,0,0,0,0,1
25021,Almenar,2,1,1,1,1,1,1,2
25022,Alòs de Balaguer,4,4,8,8,7,6,4,4
25023,Alpicat,7,3,2,2,3,3,0,2
25024,Alt Àneu,58,49,54,55,58,62,58,54
25025,Naut Aran,646,679,687,636,588,649,676,768
25027,Anglesola,0,1,0,0,0,0,0,0
25029,Arbeca,5,5,5,5,5,7,7,7
25030,"Pont de Bar, El",8,5,7,7,8,6,7,7
25031,Arres,3,4,5,3,5,3,4,4
25032,Arsèguel,2,1,2,3,4,5,4,4
25033,Artesa de Lleida,1,1,1,1,1,1,1,0
25034,Artesa de Segre,7,8,10,9,13,12,14,14
25035,"Sentiu de Sió, La",0,0,0,0,0,0,0,0
25036,Aspa,0,0,0,0,2,2,1,1
25037,"Avellanes i Santa Linya, Les",15,14,15,16,11,10,10,9
25038,Aitona,3,3,3,3,4,3,3,4
25039,Baix Pallars,14,13,14,11,14,13,11,12
25040,Balaguer,18,20,24,22,19,20,21,23
25041,Barbens,0,0,0,0,0,0,0,0
25042,"Baronia de Rialb, La",24,21,16,13,14,10,15,14
25043,"Vall de Boí, La",152,129,194,195,199,217,248,223
25044,Bassella,5,6,5,2,3,4,4,1
25045,Bausen,1,1,1,1,1,1,2,2
25046,Belianes,2,2,2,1,1,1,1,1
25047,Bellcaire d'Urgell,0,0,0,0,0,1,2,2
25048,Bell-lloc d'Urgell,0,0,0,0,0,0,0,1
25049,Bellmunt d'Urgell,2,2,3,3,3,4,5,6
25050,Bellpuig,0,1,2,1,1,3,3,3
25051,Bellver de Cerdanya,56,44,50,44,45,51,52,55
25052,Bellvís,0,0,0,0,0,0,0,0
25053,Benavent de Segrià,0,1,0,0,0,0,0,0
25055,Biosca,5,3,3,3,3,3,4,3
25056,Bovera,0,0,0,0,0,0,0,0
25057,"Bòrdes, Es",19,19,16,16,20,19,18,19
25058,"Borges Blanques, Les",1,2,2,1,1,1,2,2
25059,Bossòst,16,14,20,18,15,14,17,20
25060,Cabanabona,2,2,2,2,1,2,1,1
25061,Cabó,2,2,2,2,2,2,2,2
25062,Camarasa,22,25,26,28,23,24,26,27
25063,Canejan,0,0,0,0,0,0,2,3
25064,Castellar de la Ribera,2,2,2,2,2,1,1,1
25067,Castelldans,0,0,0,0,0,0,1,0
25068,Castellnou de Seana,0,0,0,0,0,0,0,0
25069,Castelló de Farfanya,1,1,1,1,1,1,2,2
25070,Castellserà,0,0,0,0,0,0,0,0
25071,Cava,6,6,5,6,5,3,5,5
25072,Cervera,10,5,4,4,3,3,2,2
25073,Cervià de les Garrigues,3,3,2,3,3,5,4,4
25074,Ciutadilla,0,0,1,1,0,0,0,0
25075,Clariana de Cardener,0,0,0,0,0,0,0,0
25076,"Cogul, El",0,0,0,0,0,0,0,0
25077,Coll de Nargó,14,16,16,15,17,16,21,21
25078,Corbins,1,1,1,1,1,2,2,2
25079,Cubells,3,1,1,2,2,2,2,3
25081,"Espluga Calba, L'",1,1,1,1,1,1,1,1
25082,Espot,23,19,24,15,23,30,31,28
25085,Estaràs,0,1,1,0,0,0,0,0
25086,Esterri d'Àneu,64,59,64,64,72,64,73,65
25087,Esterri de Cardós,2,3,3,3,3,3,3,2
25088,Estamariu,1,2,2,2,2,1,1,1
25089,Farrera,6,7,8,7,6,5,5,6
25092,"Floresta, La",0,0,0,0,0,0,0,0
25093,Fondarella,0,0,0,0,0,0,0,0
25094,Foradada,9,7,12,12,12,14,11,15
25096,"Fuliola, La",2,2,2,2,2,2,2,2
25097,Fulleda,3,3,3,3,3,3,3,3
25098,Gavet de la Conca,7,8,8,8,8,8,8,9
25099,Golmés,0,0,0,2,3,3,3,2
25100,Gósol,6,1,2,3,4,3,5,3
25101,"Granadella, La",3,2,2,3,3,3,3,3
25102,"Granja d'Escarp, La",0,0,0,0,0,0,0,0
25103,Granyanella,0,0,0,0,0,0,0,0
25104,Granyena de Segarra,0,0,0,0,0,0,0,0
25105,Granyena de les Garrigues,0,0,0,0,0,0,0,0
25109,Guimerà,4,3,4,3,3,2,1,2
25110,Guissona,0,0,0,0,0,0,0,0
25111,Guixers,0,0,0,1,1,2,2,1
25112,Ivars de Noguera,3,3,3,2,3,2,3,2
25113,Ivars d'Urgell,1,1,1,1,1,1,1,2
25114,Ivorra,0,0,0,0,0,0,0,0
25115,Isona i Conca Dellà,7,6,8,7,10,11,12,14
25118,Juncosa,1,2,2,4,4,3,2,4
25119,Juneda,3,3,3,2,3,3,3,3
25120,Lleida,82,82,78,60,59,58,52,54
25121,Les,13,12,21,24,25,24,25,26
25122,Linyola,1,1,1,1,0,1,1,1
25123,Lladorre,2,2,2,2,3,4,3,2
25124,Lladurs,5,7,6,7,9,8,8,8
25125,Llardecans,0,0,0,0,1,0,0,0
25126,Llavorsí,27,24,18,24,26,28,34,35
25127,Lles de Cerdanya,7,7,7,9,10,6,5,7
25128,Llimiana,5,6,7,5,5,5,5,5
25129,Llobera,5,1,1,2,2,2,2,4
25130,Maldà,0,0,1,1,2,2,2,3
25131,Massalcoreig,0,0,0,0,0,0,0,0
25132,Massoteres,0,0,0,0,0,0,1,1
25133,Maials,0,0,2,3,1,1,1,1
25134,Menàrguens,0,0,0,0,0,0,0,0
25135,Miralcamp,1,1,1,1,1,0,0,0
25136,"Molsosa, La",0,0,0,0,0,0,1,4
25137,Mollerussa,5,5,5,6,5,5,7,4
25138,Montgai,0,0,0,0,0,0,0,0
25139,Montellà i Martinet,21,19,22,17,24,25,29,21
25140,Montferrer i Castellbò,15,12,14,14,13,17,20,17
25141,Montoliu de Segarra,1,1,2,2,1,1,1,2
25142,Montoliu de Lleida,0,0,0,0,0,0,0,0
25143,Montornès de Segarra,1,1,1,1,1,1,1,1
25145,Nalec,2,1,1,1,0,0,0,0
25146,Navès,3,2,2,2,1,1,1,4
25148,Odèn,5,5,5,6,12,12,11,12
25149,Oliana,6,5,3,3,3,3,5,6
25150,Oliola,2,2,2,2,2,2,2,2
25151,Olius,1,0,2,2,3,5,2,2
25152,"Oluges, Les",1,0,0,0,0,0,0,0
25153,"Omellons, Els",0,0,0,0,0,0,0,0
25154,"Omells de na Gaia, Els",1,1,0,0,0,0,0,0
25155,Organyà,5,8,10,11,12,12,7,6
25156,Os de Balaguer,6,9,8,6,10,7,9,9
25157,Ossó de Sió,0,0,0,1,0,1,1,1
25158,"Palau d'Anglesola, El",0,0,0,0,0,0,0,0
25161,Conca de Dalt,12,10,14,14,19,14,13,12
25163,"Coma i la Pedra, La",17,13,12,15,16,17,17,21
25164,Penelles,2,2,2,2,2,2,3,2
25165,Peramola,8,7,7,7,7,7,7,9
25166,Pinell de Solsonès,0,0,0,0,4,5,5,5
25167,Pinós,0,0,1,1,1,1,1,1
25168,"Poal, El",0,0,0,0,0,0,0,0
25169,"Pobla de Cérvoles, La",6,6,5,4,4,5,5,5
25170,Bellaguarda,0,0,0,0,0,0,1,1
25171,"Pobla de Segur, La",18,13,14,15,15,19,26,24
25172,Ponts,7,13,15,12,9,13,6,8
25173,"Pont de Suert, El",21,21,21,18,26,31,29,27
25174,"Portella, La",0,0,0,0,0,0,0,0
25175,Prats i Sansor,13,11,12,10,8,11,9,10
25176,Preixana,0,0,0,1,1,1,5,5
25177,Preixens,3,2,2,3,3,3,3,4
25179,Prullans,7,7,9,7,7,7,6,5
25180,Puiggròs,1,1,1,1,1,1,1,1
25181,Puigverd d'Agramunt,0,1,1,1,1,1,1,2
25182,Puigverd de Lleida,1,1,1,1,1,1,1,1
25183,Rialp,48,46,51,50,65,57,67,73
25185,Ribera d'Urgellet,9,10,12,11,13,12,12,11
25186,Riner,6,7,7,7,8,10,9,4
25189,Rosselló,0,0,0,0,0,1,0,0
25190,Salàs de Pallars,7,7,29,30,32,33,9,7
25191,Sanaüja,1,1,1,1,0,0,0,3
25192,Sant Guim de Freixenet,0,1,2,3,3,2,1,3
25193,Sant Llorenç de Morunys,15,13,16,13,19,20,23,20
25194,Sant Ramon,8,6,5,6,5,5,5,6
25196,Sant Esteve de la Sarga,5,5,3,3,4,7,6,5
25197,Sant Guim de la Plana,0,0,0,0,1,1,1,1
25200,Sarroca de Lleida,1,1,1,1,1,1,1,1
25201,Sarroca de Bellera,9,6,7,10,16,16,17,17
25202,Senterada,5,5,8,6,6,6,6,5
25203,"Seu d'Urgell, La",33,36,40,35,34,33,31,31
25204,Seròs,1,1,1,1,1,1,2,2
25205,Sidamon,0,0,0,0,0,0,0,0
25206,"Soleràs, El",0,0,0,0,0,0,0,0
25207,Solsona,12,20,23,21,20,24,25,30
25208,Soriguera,15,14,16,17,19,19,18,18
25209,Sort,47,44,48,53,65,69,77,66
25210,Soses,0,0,0,0,0,0,0,0
25211,Sudanell,0,0,0,0,0,0,0,0
25212,Sunyer,1,1,1,1,1,1,1,1
25215,Talarn,7,6,6,7,7,9,8,5
25216,Talavera,2,2,2,2,2,3,3,3
25217,Tàrrega,27,25,24,24,24,20,21,25
25218,Tarrés,3,3,5,3,3,3,3,3
25219,Tarroja de Segarra,0,0,0,0,0,0,0,0
25220,Térmens,0,0,0,0,0,0,0,0
25221,Tírvia,0,0,0,0,0,0,0,0
25222,Tiurana,1,1,1,1,3,2,3,3
25223,Torà,2,3,4,5,5,5,6,5
25224,"Torms, Els",0,0,0,0,0,0,0,0
25225,Tornabous,1,1,1,1,2,1,1,1
25226,Torrebesses,1,1,1,2,2,2,1,1
25227,"Torre de Cabdella, La",24,22,23,25,27,29,31,26
25228,Torrefarrera,1,0,1,1,2,2,2,3
25230,Torregrossa,2,2,2,2,2,2,4,6
25231,Torrelameu,1,0,0,0,0,0,0,0
25232,Torres de Segre,0,0,0,0,0,0,1,1
25233,Torre-serona,0,0,0,0,0,0,0,0
25234,Tremp,65,63,65,64,65,65,67,64
25238,Vallbona de les Monges,6,6,7,8,9,7,5,4
25239,"Valls de Valira, Les",10,11,12,12,12,13,14,12
25240,Vallfogona de Balaguer,2,2,1,3,4,4,3,2
25242,Verdú,3,2,2,2,2,2,2,2
25243,Vielha e Mijaran,250,238,252,238,241,258,263,247
25244,Vilagrassa,0,0,0,0,0,0,0,0
25245,Vilaller,13,12,12,15,20,19,16,20
25247,Vilamòs,5,5,7,7,8,7,7,7
25248,Vilanova de Bellpuig,0,0,0,0,0,0,0,0
25249,Vilanova de l'Aguda,0,0,1,1,1,2,1,1
25250,Vilanova de Meià,6,7,7,5,6,4,5,6
25251,Vilanova de Segrià,0,0,0,0,0,0,0,0
25252,Vila-sana,1,1,4,5,4,3,3,5
25253,"Vilosell, El",11,10,9,8,8,7,8,8
25254,Vilanova de la Barca,0,0,0,0,0,0,0,0
25255,Vinaixa,1,1,2,3,3,3,3,3
25901,Vall de Cardós,11,11,15,12,19,22,26,17
25902,Sant Martí de Riucorb,4,4,6,7,7,5,7,4
25903,"Guingueta d'Àneu, La",13,14,16,14,18,16,23,25
25904,Castell de Mur,14,17,17,13,15,15,15,14
25905,Ribera d'Ondara,1,2,2,2,2,2,3,2
25906,"Valls d'Aguilar, Les",10,10,10,8,10,9,11,12
25907,Torrefeta i Florejacs,2,2,2,4,3,2,2,3
25908,Fígols i Alinyà,8,5,6,4,4,4,4,5
25909,"Vansa i Fórnols, La",3,3,4,3,3,2,2,2
25910,Josa i Tuixén,12,13,11,8,1,3,2,1
25911,"Plans de Sió, Els",3,3,5,7,8,8,8,10
25912,Gimenells i el Pla de la Font,0,0,0,0,0,0,0,0
25913,Riu de Cerdanya,3,3,2,2,2,3,4,4
26,"Rioja, La",1139,1061,1110,1050,1155,1105,1228,1263
26001,Ábalos,2,2,3,4,4,5,5,5
26002,Agoncillo,4,3,3,3,4,2,3,3
26003,Aguilar del Río Alhama,2,2,2,2,1,0,0,0
26004,Ajamil de Cameros,1,1,1,1,0,0,0,0
26005,Albelda de Iregua,8,9,9,10,12,11,9,11
26006,Alberite,6,5,5,4,3,2,3,5
26007,Alcanadre,0,1,1,1,0,0,0,2
26008,Aldeanueva de Ebro,1,1,1,1,1,0,1,1
26009,Alesanco,14,13,10,7,8,9,10,10
26010,Alesón,0,0,0,0,0,0,0,0
26011,Alfaro,3,3,5,3,4,6,3,5
26012,Almarza de Cameros,0,0,0,0,0,0,0,0
26013,Anguciana,7,8,7,7,8,9,9,11
26014,Anguiano,16,17,15,12,16,14,15,15
26015,Arenzana de Abajo,0,0,0,0,0,1,2,1
26016,Arenzana de Arriba,0,0,0,0,0,0,0,0
26017,Arnedillo,14,17,30,23,19,17,19,14
26018,Arnedo,3,2,3,4,4,3,5,5
26019,Arrúbal,0,0,0,0,0,0,0,1
26020,Ausejo,0,0,0,0,0,0,0,0
26021,Autol,0,0,0,0,0,0,1,1
26022,Azofra,1,1,1,0,0,0,0,0
26023,Badarán,0,0,1,1,1,2,1,4
26024,Bañares,0,0,1,0,1,0,0,0
26025,Baños de Rioja,0,2,2,2,4,4,1,1
26026,Baños de Río Tobía,2,2,2,2,1,1,1,1
26027,Berceo,2,7,7,7,2,2,2,2
26028,Bergasa,0,0,0,0,0,0,0,0
26029,Bergasillas Bajera,0,0,0,0,0,0,0,0
26030,Bezares,0,0,0,0,0,0,0,0
26031,Bobadilla,0,0,0,0,0,0,0,0
26032,Brieva de Cameros,0,0,0,0,0,0,0,0
26033,Briñas,0,0,0,0,0,0,0,1
26034,Briones,7,7,8,6,5,4,5,8
26035,Cabezón de Cameros,1,1,1,0,0,0,0,0
26036,Calahorra,12,11,13,15,16,11,17,14
26037,Camprovín,0,0,0,0,0,0,0,0
26038,Canales de la Sierra,0,0,0,0,0,0,0,0
26039,Canillas de Río Tuerto,2,2,2,1,0,0,0,0
26040,Cañas,1,1,1,1,1,1,1,1
26041,Cárdenas,0,0,0,0,0,0,0,0
26042,Casalarreina,16,17,19,17,36,24,27,15
26043,Castañares de Rioja,2,1,2,2,3,2,5,4
26044,Castroviejo,1,0,0,0,0,0,0,0
26045,Cellorigo,0,0,0,0,0,0,0,0
26046,Cenicero,11,7,5,6,6,8,11,9
26047,Cervera del Río Alhama,1,0,1,1,2,2,2,1
26048,Cidamón,0,0,0,0,0,0,0,0
26049,Cihuri,2,3,4,4,7,6,7,7
26050,Cirueña,26,22,26,24,25,23,30,33
26051,Clavijo,8,8,8,8,7,12,8,8
26052,Cordovín,0,0,0,0,0,0,0,0
26053,Corera,0,0,1,1,1,1,1,1
26054,Cornago,2,2,2,2,2,2,3,2
26055,Corporales,0,0,0,0,0,0,0,0
26056,Cuzcurrita de Río Tirón,11,10,14,12,14,13,13,13
26057,Daroca de Rioja,2,2,5,1,4,6,6,6
26058,Enciso,5,5,8,6,9,5,8,7
26059,Entrena,5,4,5,4,3,3,5,4
26060,Estollo,0,0,0,0,1,1,1,1
26061,Ezcaray,91,86,95,98,105,101,125,115
26062,Foncea,0,0,0,0,0,0,0,0
26063,Fonzaleche,1,0,0,0,0,0,0,0
26064,Fuenmayor,10,10,12,10,12,13,13,17
26065,Galbárruli,0,0,0,0,0,1,1,1
26066,Galilea,2,2,2,2,2,2,2,2
26067,Gallinero de Cameros,0,0,0,0,0,0,0,0
26068,Gimileo,1,1,1,1,2,2,2,2
26069,Grañón,1,1,0,0,1,1,1,2
26070,Grávalos,1,1,1,1,1,1,1,1
26071,Haro,88,83,77,78,92,84,90,97
26072,Herce,1,3,3,3,4,3,1,3
26073,Herramélluri,1,1,1,2,2,1,1,1
26074,Hervías,0,0,0,0,0,0,0,0
26075,Hormilla,2,2,1,2,2,3,3,3
26076,Hormilleja,1,1,1,1,1,1,1,1
26077,Hornillos de Cameros,0,0,0,0,0,0,0,0
26078,Hornos de Moncalvillo,0,0,0,0,0,0,0,0
26079,Huércanos,4,4,5,6,6,6,6,6
26080,Igea,0,0,0,0,0,0,1,1
26081,Jalón de Cameros,4,4,4,3,4,8,8,8
26082,Laguna de Cameros,0,2,2,2,2,2,2,2
26083,Lagunilla del Jubera,0,0,0,0,0,0,0,0
26084,Lardero,19,17,12,13,15,14,19,21
26086,Ledesma de la Cogolla,0,0,0,0,0,0,0,0
26087,Leiva,8,9,7,6,7,5,5,5
26088,Leza de Río Leza,0,0,0,0,0,0,0,0
26089,Logroño,462,386,395,370,387,386,422,456
26091,Lumbreras de Cameros,3,4,5,6,6,5,6,5
26092,Manjarrés,0,0,0,0,0,0,0,0
26093,Mansilla de la Sierra,0,0,0,0,0,0,0,0
26094,Manzanares de Rioja,0,0,0,0,0,0,0,0
26095,Matute,1,1,1,1,0,0,0,0
26096,Medrano,1,1,1,1,1,1,1,1
26098,Munilla,1,1,1,1,1,1,0,6
26099,Murillo de Río Leza,1,1,1,1,4,3,5,5
26100,Muro de Aguas,1,1,1,1,1,1,1,1
26101,Muro en Cameros,0,0,0,0,0,0,0,0
26102,Nájera,16,16,16,20,22,25,28,24
26103,Nalda,2,3,3,5,3,4,7,6
26104,Navajún,1,1,1,1,1,1,1,1
26105,Navarrete,8,8,9,7,9,10,12,12
26106,Nestares,0,0,0,0,0,0,0,1
26107,Nieva de Cameros,0,0,0,0,0,0,1,2
26108,Ocón,1,1,2,2,2,1,1,1
26109,Ochánduri,0,0,0,0,0,0,0,0
26110,Ojacastro,5,5,5,5,6,6,4,4
26111,Ollauri,1,2,1,1,1,4,1,2
26112,Ortigosa de Cameros,4,4,5,4,3,3,1,3
26113,Pazuengos,0,0,0,0,0,0,0,0
26114,Pedroso,0,0,0,0,0,0,0,0
26115,Pinillos,0,0,0,0,0,0,0,0
26117,Pradejón,0,0,0,0,0,0,0,0
26118,Pradillo,8,8,8,4,4,4,4,4
26119,Préjano,4,5,2,2,2,2,1,0
26120,Quel,1,1,1,1,1,1,1,1
26121,Rabanera,0,0,0,0,0,0,0,0
26122,"Rasillo de Cameros, El",16,15,12,10,12,8,10,8
26123,"Redal, El",0,0,0,0,0,0,0,0
26124,Ribafrecha,0,0,0,0,0,0,0,1
26125,Rincón de Soto,3,5,5,6,6,6,10,9
26126,Robres del Castillo,1,1,1,0,0,0,0,0
26127,Rodezno,1,2,2,2,3,3,4,4
26128,Sajazarra,9,10,10,9,9,8,8,7
26129,San Asensio,4,4,4,3,4,5,7,6
26130,San Millán de la Cogolla,1,1,1,1,1,1,1,1
26131,San Millán de Yécora,0,0,0,0,0,0,0,0
26132,San Román de Cameros,7,6,6,6,6,3,3,3
26134,Santa Coloma,0,0,0,0,0,0,0,0
26135,Santa Engracia del Jubera,1,1,1,1,1,1,1,1
26136,Santa Eulalia Bajera,0,1,1,0,1,1,1,1
26138,Santo Domingo de la Calzada,26,23,26,24,24,20,31,35
26139,San Torcuato,3,2,2,1,0,0,0,0
26140,Santurde de Rioja,10,12,8,5,6,9,10,11
26141,Santurdejo,0,0,0,0,0,0,0,0
26142,San Vicente de la Sonsierra,7,7,7,7,8,8,8,10
26143,Sojuela,17,19,19,23,30,29,27,27
26144,Sorzano,0,1,1,1,0,0,0,0
26145,Sotés,1,1,1,1,2,2,2,1
26146,Soto en Cameros,1,1,1,1,2,2,2,3
26147,Terroba,1,1,1,1,1,3,3,2
26148,Tirgo,2,2,2,1,1,1,1,1
26149,Tobía,0,0,0,0,0,0,0,0
26150,Tormantos,0,0,0,0,0,0,0,0
26151,Torrecilla en Cameros,2,3,4,4,7,4,5,5
26152,Torrecilla sobre Alesanco,0,0,0,0,0,0,0,0
26153,Torre en Cameros,0,0,0,0,0,0,0,0
26154,Torremontalbo,0,0,0,0,0,0,0,0
26155,Treviana,0,0,1,1,2,1,1,1
26157,Tricio,0,0,0,0,0,0,0,0
26158,Tudelilla,0,0,0,0,0,0,0,0
26160,Uruñuela,4,6,9,7,10,6,6,7
26161,Valdemadera,0,0,0,0,0,0,0,0
26162,Valgañón,3,3,4,4,3,3,4,5
26163,Ventosa,2,2,2,2,1,1,1,1
26164,Ventrosa,1,1,1,1,1,0,0,0
26165,Viguera,7,9,9,13,14,15,14,13
26166,Villalba de Rioja,1,1,2,2,2,1,1,1
26167,Villalobar de Rioja,0,0,0,0,0,0,0,0
26168,Villamediana de Iregua,6,5,7,7,10,8,13,9
26169,Villanueva de Cameros,7,7,9,7,8,7,0,0
26170,"Villar de Arnedo, El",0,0,0,0,0,0,0,0
26171,Villar de Torre,1,1,2,2,1,1,1,1
26172,Villarejo,7,6,6,3,4,0,9,9
26173,Villarroya,1,1,1,1,1,1,1,1
26174,Villarta-Quintana,0,0,0,1,1,1,1,0
26175,Villavelayo,0,0,0,0,0,0,1,1
26176,Villaverde de Rioja,1,1,1,1,1,1,1,1
26177,Villoslada de Cameros,4,4,3,3,3,3,1,1
26178,Viniegra de Abajo,3,0,0,0,0,0,3,3
26179,Viniegra de Arriba,0,0,0,0,0,0,0,0
26180,Zarratón,3,3,3,3,3,5,4,3
26181,Zarzosa,0,0,0,0,0,0,0,0
26183,Zorraquín,18,18,19,19,19,19,13,14
27,Lugo,1586,1443,1789,1673,2233,2064,2558,2422
27001,Abadín,5,5,5,3,3,3,4,3
27002,Alfoz,6,7,9,9,11,10,10,10
27003,Antas de Ulla,3,3,3,2,3,3,3,3
27004,Baleira,1,0,1,0,1,3,4,4
27005,Barreiros,169,142,188,147,218,182,252,227
27006,Becerreá,3,3,4,4,5,3,4,7
27007,Begonte,3,2,2,2,2,2,2,3
27008,Bóveda,3,3,4,2,3,2,4,3
27009,Carballedo,8,6,8,9,10,7,7,8
27010,Castro de Rei,1,1,1,1,2,2,2,2
27011,Castroverde,3,2,4,4,4,4,5,7
27012,Cervantes,8,8,8,8,7,7,6,6
27013,Cervo,36,29,38,35,37,33,53,53
27014,"Corgo, O",4,5,4,5,6,6,2,3
27015,Cospeito,9,8,11,11,10,8,8,10
27016,Chantada,32,27,32,40,56,53,60,63
27017,Folgoso do Courel,4,4,4,5,6,5,10,10
27018,"Fonsagrada, A",14,16,18,15,18,24,26,29
